Priority,Status,Assignee,Reporter,Creator,Date Created,Date Updated,Date Resolved,Time Spent,Time Spent (Without Outliers),Repair Time,Repair Time (Without Outliers),completed,open,failed_fix,assigned,last28,Assigned to a Developer,Created by a Developer,Reported by a Developer
2 - Minor,Todo,NA,MattChild,MattChild,2019-06-07,2019-06-10,NA,3,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-06-10,2019-06-10,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,ScottSummerford,ScottSummerford,2019-06-06,2019-06-07,NA,1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-06-06,2019-06-07,NA,1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,NathanielFrazier,NathanielFrazier,2019-05-29,2019-06-05,NA,7,7,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-03-26,2019-06-05,NA,71,71,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MichaelJones,MichaelJones,2019-05-13,2019-06-05,NA,23,23,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-03-15,2019-06-03,NA,445,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-03-08,2019-06-03,NA,452,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-03-08,2019-06-03,NA,452,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,ScottSummerford,RyanScranton,RyanScranton,2019-05-08,2019-05-24,2019-05-24,16,16,16,16,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Todo,NA,DrewPolhamus,DrewPolhamus,2019-05-22,2019-05-23,NA,1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,PeterMorrissey,PeterMorrissey,2019-05-07,2019-05-23,NA,16,16,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-05-09,2019-05-23,NA,14,14,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-05-06,2019-05-23,NA,17,17,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2019-04-24,2019-05-23,NA,29,29,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MichaelJones,MichaelJones,2019-04-22,2019-05-23,NA,31,31,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,PeterMorrissey,PeterMorrissey,2019-04-05,2019-05-23,NA,48,48,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Resolved,DrewPolhamus,RyanScranton,RyanScranton,2019-05-06,2019-05-09,2019-05-09,3,NA,3,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,DrewPolhamus,RyanScranton,RyanScranton,2019-05-07,2019-05-09,2019-05-09,2,NA,2,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,DrewPolhamus,NancyKraus,NancyKraus,2019-04-17,2019-05-08,2019-05-08,21,21,21,21,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Todo,NA,ScottSummerford,ScottSummerford,2019-05-08,2019-05-08,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Resolved,ScottSummerford,MattChild,MattChild,2019-03-28,2019-04-25,2019-04-25,28,28,28,28,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Todo,NA,MichaelJones,MichaelJones,2019-03-25,2019-04-22,NA,28,28,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MichaelJones,MichaelJones,2019-03-25,2019-04-22,NA,28,28,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-03-08,2019-04-22,NA,410,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MichaelJones,MichaelJones,2019-04-22,2019-04-22,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,ScottSummerford,ScottSummerford,ScottSummerford,2019-03-26,2019-04-12,2019-04-12,17,17,17,17,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Resolved,PeterMorrissey,PeterMorrissey,PeterMorrissey,2019-04-01,2019-04-12,2019-04-12,11,11,11,11,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-02-21,2019-04-12,NA,50,50,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-01-09,2019-04-12,NA,93,93,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MichaelJones,MichaelJones,2019-03-18,2019-04-12,NA,25,25,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,PeterMorrissey,PeterMorrissey,2019-03-06,2019-04-12,NA,37,37,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-02-27,2019-04-12,NA,44,44,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,ScottSummerford,ScottSummerford,2019-02-21,2019-03-28,NA,35,35,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Resolved,NancyKraus,RyanScranton,RyanScranton,2019-03-26,2019-03-27,2019-03-27,1,NA,1,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,PeterMorrissey,RyanScranton,RyanScranton,2019-03-25,2019-03-27,2019-03-27,2,NA,2,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,PeterMorrissey,RyanScranton,RyanScranton,2019-03-25,2019-03-27,2019-03-27,2,NA,2,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-03-26,2019-03-26,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,BrittanyMcCray,BrittanyMcCray,2018-03-13,2019-03-25,NA,377,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2017-12-05,2019-03-25,NA,475,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-03-08,2019-03-25,NA,382,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-03-09,2019-03-25,NA,381,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-03-09,2019-03-25,NA,381,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-03-08,2019-03-25,NA,382,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-03-09,2019-03-25,NA,381,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-03-08,2019-03-25,NA,382,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-03-08,2019-03-25,NA,382,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-03-08,2019-03-25,NA,382,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MattChild,MattChild,2019-02-18,2019-02-18,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Closed,NA,MattChild,MattChild,2019-01-15,2019-02-14,NA,30,30,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MichaelJones,MichaelJones,2019-02-11,2019-02-11,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MatthewDavis,MatthewDavis,2017-11-21,2019-02-05,NA,441,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,NA,RyanScranton,RyanScranton,2019-01-29,2019-02-01,2019-02-01,3,NA,3,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,NancyKraus,RyanScranton,RyanScranton,2019-01-29,2019-02-01,2019-02-01,3,NA,3,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,MasonVines,RyanScranton,RyanScranton,2019-01-28,2019-02-01,2019-02-01,4,NA,4,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,NancyKraus,RyanScranton,RyanScranton,2019-01-28,2019-02-01,2019-02-01,4,NA,4,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,NancyKraus,RyanScranton,RyanScranton,2019-01-29,2019-02-01,2019-02-01,3,NA,3,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,PeterMorrissey,RyanScranton,RyanScranton,2019-01-29,2019-02-01,2019-02-01,3,NA,3,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-01-29,2019-01-31,NA,2,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-01-29,2019-01-29,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,NancyKraus,RyanScranton,RyanScranton,2019-01-28,2019-01-28,2019-01-28,0,NA,0,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-01-25,2019-01-28,NA,3,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-01-28,2019-01-28,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,DrewPolhamus,RyanScranton,RyanScranton,2019-01-25,2019-01-28,2019-01-28,3,NA,3,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,PeterMorrissey,RyanScranton,RyanScranton,2019-01-25,2019-01-28,2019-01-28,3,NA,3,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-01-14,2019-01-25,NA,11,11,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-01-25,2019-01-25,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2019-01-25,2019-01-25,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,PeterMorrissey,PeterMorrissey,PeterMorrissey,2019-01-23,2019-01-24,2019-01-24,1,NA,1,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-04-26,2019-01-24,NA,273,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,PeterMorrissey,RyanScranton,RyanScranton,2019-01-23,2019-01-24,2019-01-24,1,NA,1,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,DrewPolhamus,MichaelJones,MichaelJones,2019-01-23,2019-01-23,2019-01-23,0,NA,0,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,DrewPolhamus,RyanScranton,RyanScranton,2019-01-23,2019-01-23,2019-01-23,0,NA,0,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,PeterMorrissey,DrewPolhamus,DrewPolhamus,2019-01-22,2019-01-23,2019-01-23,1,NA,1,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Resolved,NA,RyanScranton,RyanScranton,2019-01-14,2019-01-23,2019-01-23,9,9,9,9,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,NA,RyanScranton,RyanScranton,2019-01-14,2019-01-22,2019-01-22,8,8,8,8,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,NA,RyanScranton,RyanScranton,2019-01-17,2019-01-22,2019-01-22,5,5,5,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,NA,MichaelJones,MichaelJones,2019-01-18,2019-01-22,2019-01-22,4,NA,4,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,DrewPolhamus,MattChild,MattChild,2019-01-16,2019-01-22,2019-01-22,6,6,6,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Resolved,NA,MattChild,MattChild,2019-01-16,2019-01-22,2019-01-22,6,6,6,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Resolved,DrewPolhamus,RyanScranton,RyanScranton,2019-01-21,2019-01-22,2019-01-22,1,NA,1,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,NancyKraus,RyanScranton,RyanScranton,2019-01-14,2019-01-21,2019-01-21,7,7,7,7,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,PeterMorrissey,PeterMorrissey,PeterMorrissey,2018-12-04,2019-01-18,2019-01-18,45,45,45,45,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Resolved,PeterMorrissey,MattChild,MattChild,2018-12-11,2019-01-17,2019-01-17,37,37,37,37,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Resolved,MasonVines,PeterMorrissey,PeterMorrissey,2018-12-11,2019-01-16,2019-01-16,36,36,36,36,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Resolved,ScottSummerford,MattChild,MattChild,2018-12-20,2019-01-15,2019-01-15,26,26,26,26,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Resolved,ScottSummerford,RyanScranton,RyanScranton,2018-12-14,2019-01-15,2019-01-15,32,32,32,32,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Todo,NA,MasonVines,MasonVines,2019-01-04,2019-01-04,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Resolved,NA,MattChild,MattChild,2018-11-21,2018-12-21,2018-12-21,30,30,30,30,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Resolved,NancyKraus,JohnSieck,JohnSieck,2018-11-06,2018-11-20,2018-11-20,14,14,14,14,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,NancyKraus,RyanScranton,RyanScranton,2018-10-29,2018-11-05,2018-11-05,7,7,7,7,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Todo,NA,MattChild,MattChild,2018-04-02,2018-10-09,NA,190,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Resolved,PeterMorrissey,RyanScranton,RyanScranton,2018-03-08,2018-10-05,2018-10-05,211,NA,211,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2017-12-08,2018-10-04,NA,300,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,DanielBiester,DanielBiester,2017-12-05,2018-10-04,NA,303,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MattChild,MattChild,2018-09-28,2018-09-28,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2017-12-04,2018-09-25,NA,295,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2017-12-04,2018-09-25,NA,295,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,JohnSieck,JohnSieck,2017-11-29,2018-09-25,NA,300,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,JohnSieck,JohnSieck,2017-11-21,2018-09-25,NA,308,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MattChild,MattChild,2018-08-20,2018-09-25,NA,36,36,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-08-15,2018-09-25,NA,41,41,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,NA,RyanScranton,RyanScranton,2018-09-19,2018-09-24,2018-09-24,5,5,5,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,NA,RyanScranton,RyanScranton,2018-09-18,2018-09-24,2018-09-24,6,6,6,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,PeterMorrissey,RyanScranton,RyanScranton,2018-09-11,2018-09-24,2018-09-24,13,13,13,13,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,NancyKraus,RyanScranton,RyanScranton,2018-09-11,2018-09-24,2018-09-24,13,13,13,13,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,NancyKraus,RyanScranton,RyanScranton,2018-03-30,2018-09-24,2018-09-24,178,NA,178,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,NancyKraus,RyanScranton,RyanScranton,2018-09-10,2018-09-24,2018-09-24,14,14,14,14,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Resolved,NancyKraus,RyanScranton,RyanScranton,2018-09-07,2018-09-24,2018-09-24,17,17,17,17,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2018-04-19,2018-09-24,NA,158,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-09-24,2018-09-24,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MattChild,MattChild,2018-09-21,2018-09-21,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-09-18,2018-09-18,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2018-08-30,2018-09-17,NA,18,18,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,JohnSieck,JohnSieck,2018-04-06,2018-09-13,NA,160,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,MattChild,MattChild,2018-03-08,2018-09-11,NA,187,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-09-05,2018-09-11,NA,6,6,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Todo,NA,RyanScranton,RyanScranton,2018-09-07,2018-09-07,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,NA,RyanScranton,RyanScranton,2018-08-28,2018-09-07,2018-09-07,10,10,10,10,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,NA,RyanScranton,RyanScranton,2018-08-28,2018-09-07,2018-09-07,10,10,10,10,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,NA,RyanScranton,RyanScranton,2018-08-14,2018-09-07,2018-09-07,24,24,24,24,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,NA,RyanScranton,RyanScranton,2018-08-27,2018-09-07,2018-09-07,11,11,11,11,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,NA,RyanScranton,RyanScranton,2018-08-18,2018-09-07,2018-09-07,20,20,20,20,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,NA,RyanScranton,RyanScranton,2018-08-24,2018-09-07,2018-09-07,14,14,14,14,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,NA,RyanScranton,RyanScranton,2018-08-14,2018-09-07,2018-09-07,24,24,24,24,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,NA,RyanScranton,RyanScranton,2018-08-06,2018-09-07,2018-09-07,32,32,32,32,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,NA,MattChild,MattChild,2018-06-28,2018-09-07,2018-09-07,71,71,71,71,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Resolved,NA,RyanScranton,RyanScranton,2018-03-15,2018-09-07,2018-09-07,176,NA,176,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
2 - Minor,Resolved,NA,NancyKraus,NancyKraus,2018-07-24,2018-09-07,2018-09-07,45,45,45,45,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Resolved,NA,MattChild,MattChild,2018-06-25,2018-09-07,2018-09-07,74,74,74,74,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Resolved,NA,MattChild,MattChild,2018-06-27,2018-09-07,2018-09-07,72,72,72,72,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Resolved,NA,MattChild,MattChild,2018-07-11,2018-09-07,2018-09-07,58,58,58,58,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,NancyKraus,NancyKraus,2018-07-24,2018-07-24,NA,0,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Todo,NA,MattChild,MattChild,2018-07-23,2018-07-24,NA,1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE
2 - Minor,Resolved,NancyKraus,NancyKraus,NancyKraus,2018-05-09,2018-07-13,2018-07-13,65,65,65,65,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2 - Minor,Resolved,NancyKraus,MattChild,MattChild,2018-04-11,2018-05-11,2018-05-11,30,30,30,30,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
